Transaction_ID,Order_Date,Customer_ID,Customer_Age,Customer_Gender,Product_Category,Product_Name,Quantity,Unit_Price,Discount_Rate,Total_Sales,Region
TXN-1192,"Apr 28, 2023",CUST-1293,46.0,male,Home-Appliances,Air Conditioner,0, 650.0 ,0.15,$0.00,east
TXN-1193,09-18-2023,CUST-1263,,Female,apparel,Running Shoes,3,$85.00,25%,$191.25,NORTH
TXN-1194,2023-10-30,1492.0,,Female,Apparel,Jacket,5,110.0,10%,$495.00,South
TXN-1195,2023-12-04,CUST-1354,66.0,,Electro,Smartphone,4,$550.00,15%,1870.00,West
TXN-1196,2023-10-08,CUST-1437,61.0,FEMALE,HOME APPLIANCES,Coffee Maker,4,75.0,0.2,$240.00,West
TXN-1197,2023.09.13,,57.0,M,Electro,Tablet,4,350.0,15%,1190.00,north
TXN-1198,2023-05-23,CUST-1069,62.0,female,Electronics,Smartwatch,4,200.0,15%,$680.00,south
TXN-1199,09-28-2023,CUST-1368,25.0,male,Home-Appliances,Vacuum Cleaner,2,$160.00,20%,256.00,East
,2023-02-22,1325.0,21.0,F,electronics,Smartwatch,4,200.0,0.2,$640.00,north
TXN-1179,"Aug 13, 2023",CUST-1445,59.0,Male,ELECTRONICS,Smartphone,1,$550.00,0.15,$467.50,East
TXN-0866,2023-11-08,1243.0,25.0,,HOME APPLIANCES, Refrigerator ,5,$850.00,0.2,"$3,400.00",South
TXN-0102,2023.01.15,CUST-1219,31.0,male,clothing, Jeans ,3,60.0,0.2,144.00,  North 
txn_0440,02-27-2023,CUST-1126,47.0,male,Electro,Smartwatch,4, 200.0 ,0.1,720.00,south
TXN-0059,04-24-2023,CUST-1202,23.0,Male,Electronics,Laptop,2,950.0,20%,"$999,999.00",north
TXN-1121,12/02/2023,1086.0,28.0,F,home appliances,Air Conditioner,0, 650.0 ,,$0.00,West
TXN-0324,"Jun 18, 2023",CUST-1377,47.0,  Male  ,apparel,Running Shoes,4, 85.0 ,0.2,$272.00,west
975,2023.05.26,CUST-1254,27.0,MALE,, Refrigerator ,3,$850.00,0.25,1912.50,South
TXN-0412,11-01-2023,CUST-1442,61.0,Male,clothing, T-Shirt ,2, 25.0 ,0.05,$47.50,NORTH
TXN-0856,"Aug 12, 2023",CUST-1009,48.0, Female ,HOME APPLIANCES,Refrigerator,3,$850.00,0.1,"$2,295.00",north
TXN-0821,10-17-2023,CUST-1058,56.0,Male,Apparel , T-Shirt ,5,$25.00,,$125.00,NORTH
45,2023-01-27,1032.0,50.0,F,  Electronics , Wireless Headphones ,5, 120.0 ,20%,$480.00,north
,2023.05.20,CUST-1145,51.0,Male,clothing, Jeans ,2,$60.00,0.2,96.00,west
,22/12/2023,CUST-1125,33.0,M,electronics, Wireless Headphones ,5,$120.00,0.15,$510.00,East
TXN-0241,27/04/2023,CUST-1192,55.0,female,clothing,T-Shirt,2, 25.0 ,25%,$37.50,NORTH
TXN-0171,2023-08-04,CUST-1480,42.0, Female ,apparel,Running Shoes,1,85.0,0.05,,South
TXN-0524,"Oct 20, 2023",CUST-1230,49.0,Female,Home-Appliances,Coffee Maker,3,$75.00,0.2,$180.00,south
TXN-0766,"Aug 03, 2023",1414.0,41.0,M,ELECTRONICS, Smartphone ,4,$550.00,25%,1650.00,NORTH
TXN-0839,2023-04-03,CUST-1132,51.0,M,home appliances,Microwave Oven,4,$180.00,,$720.00,West
TXN-0424,2023-05-17,1177.0,57.0,male,apparel,Running Shoes,5,$85.00,10%,382.50,north
TXN-0381,2023-02-14,CUST-1151,41.0,male,Apparel ,Running Shoes,4,$85.00,25%,$255.00,  North 
txn_0610,2023-03-22,1117.0,63.0,FEMALE,Appliances,Air Conditioner,5, 650.0 ,0.25,"$2,437.50",West
TXN-0677,2023.08.13,CUST-1132,38.0,male,apparel,T-Shirt,5,25.0,0.25,93.75,  North 
345,15/12/2023,1340.0,20.0,  Male  ,Apparel,Jacket,2, 110.0 ,15%,187.00,South
txn_0110,"Sep 23, 2023",,45.0,F,Electro, Smartwatch ,3,$200.00,0.1,540.00,  North 
TXN-0278,29/09/2023,CUST-1065,35.0,female,HOME APPLIANCES,Refrigerator,3,$850.00,0.2,2040.00,West
TXN-0678,2023.08.05,CUST-1200,48.0,Male,Appliances,Microwave Oven,1, 180.0 ,,$180.00,south
TXN-0571,"Dec 24, 2023",CUST-1111,33.0,MALE,Apparel ,Hat,1, 18.0 ,20%,$14.40,east
TXN-0359,08-29-2023,CUST-1093,46.0,F,ELECTRONICS,Smartwatch,0,$200.00,,0.00,NORTH
TXN-0599,15/10/2023,CUST-1332,24.0,Male,apparel, Hat ,5,18.0,0.25,67.50,North
TXN-0391,2023.01.06,CUST-1278,42.0,,Apparel ,Jeans,2, 60.0 ,0.2,96.00,North
TXN-0894,2023-08-16,CUST-1421,33.0,female,Electro,Laptop,4,$950.00,0.2,"$3,040.00",east
TXN-0693,"Mar 28, 2023",1277.0,56.0,MALE,HOME APPLIANCES,Microwave Oven,5, 180.0 ,10%,$810.00,south
TXN-0728,"Jan 19, 2023",CUST-1156,32.0,Female,,Microwave Oven,2,$180.00,5%,342.00,NORTH
TXN-0363,05-27-2023,1094.0,39.0,male,  Electronics ,Smartwatch,3,200.0,15%,$510.00,  North 
